"url","id","label_it","level.@type","level.@value","parent"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/38","38","Polmone destro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/2.7"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/39","39","Parete toracica sinistra","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/2.6"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/40","40","Parete toracica destra","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/2.6"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/41","41","Braccio sinistro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.9"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/42","42","Braccio destro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.9"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/43","43","Gomito sinistro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.10"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/44","44","Gomito destro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.10"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/45","45","Avambraccio sinistro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.9"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/46","46","Avambraccio destro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.9"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/47","47","Polso sinistro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.11"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/48","48","Polso destro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.11"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/49","49","Mano sinistra","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.12"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/50","50","Mano destra","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.12"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/51","51","Pollice sinistro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.12"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/52","52","Pollice destro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.12"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/53","53","Indice sinistro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.12"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/54","54","Indice destro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.12"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/55","55","Medio sinistro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.12"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/56","56","Medio destro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.12"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/57","57","Anulare sinistro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.12"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/58","58","Anulare destro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.12"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/59","59","Mignolo sinistro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.12"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/60","60","Mignolo destro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.12"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/61","61","Cingolo pelvico sinistro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.13"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/62","62","Cingolo pelvico destro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.13"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/63","63","Coscia sinistra","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.14"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/64","64","Coscia destra","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.14"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/65","65","Ginocchio sinistro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.15"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/66","66","Ginocchio destro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.15"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/67","67","Gamba sinistra","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.16"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/68","68","Gamba destra","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.16"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/69","69","Caviglia sinistra","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.17"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/70","70","Caviglia destra","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.17"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/71","71","Piede sinistro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.18"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/72","72","Piede destro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.18"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/73","73","Alluce sinistro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.19"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/74","74","Alluce destro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.19"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/75","75","Altre dita sinistre","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.20"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/parte_corpo/76","76","Altre dita destre","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.20"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/1.1","1.1","Cranio","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/1.2","1.2","Occhi","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/1.3","1.3","Faccia","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/1.4","1.4","Collo","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/2.5","2.5","Cingolo toracico","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/2.6","2.6","Parete toracica","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/2.7","2.7","Organi interni","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/3.8","3.8","Colonna vertebrale","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/3"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.10","4.10","Gomito","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/4"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.11","4.11","Polso","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/4"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.12","4.12","Mano","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/4"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/4.9","4.9","Braccio,avambraccio","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/4"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.13","5.13","Cingolo pelvico","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/5"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.14","5.14","Coscia","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/5"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.15","5.15","Ginocchio","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/5"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.16","5.16","Gamba","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/5"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.17","5.17","Caviglia","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/5"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.18","5.18","Piede","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/5"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.19","5.19","Alluce","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/5"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/zona/5.20","5.20","Altre dita","http://www.w3.org/2001/XMLSchema#integer","2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/sede_lesione/macro_area/5"
